customer_id,email,name,country,signup_date,age,account_type,created_at
3618,customer3618@example.com,Customer 3618,Germany,2023-10-20,19,Enterprise,2023-10-20 00:00:00
3619,customer3619@example.com,Customer 3619,Germany,2023-03-08,58,Enterprise,2023-03-08 00:00:00
3620,customer3620@example.com,Customer 3620,UK,2023-07-03,33,Enterprise,2023-07-03 00:00:00
3621,customer3621@example.com,Customer 3621,Canada,2023-04-24,30,Enterprise,2023-04-24 00:00:00
3622,customer3622@example.com,Customer 3622,Australia,2023-05-06,67,Business,2023-05-06 00:00:00
3623,customer3623@example.com,Customer 3623,Australia,2023-05-14,21,Business,2023-05-14 00:00:00
3624,customer3624@example.com,Customer 3624,UK,2023-02-12,58,Individual,2023-02-12 00:00:00
3625,customer3625@example.com,Customer 3625,France,2023-11-23,73,Individual,2023-11-23 00:00:00
3626,customer3626@example.com,Customer 3626,Germany,2023-02-26,56,Individual,2023-02-26 00:00:00
3627,customer3627@example.com,Customer 3627,UK,2023-02-24,36,Business,2023-02-24 00:00:00
3628,customer3628@example.com,Customer 3628,USA,2023-04-03,22,Business,2023-04-03 00:00:00
3629,customer3629@example.com,Customer 3629,UK,2023-07-05,43,Individual,2023-07-05 00:00:00
3630,customer3630@example.com,Customer 3630,USA,2023-09-09,44,Individual,2023-09-09 00:00:00
3631,customer3631@example.com,Customer 3631,Australia,2023-09-07,22,Individual,2023-09-07 00:00:00
3632,customer3632@example.com,Customer 3632,Germany,2023-12-18,42,Business,2023-12-18 00:00:00
3633,customer3633@example.com,Customer 3633,Germany,2023-11-21,69,Individual,2023-11-21 00:00:00
3634,customer3634@example.com,Customer 3634,Canada,2023-04-03,18,Individual,2023-04-03 00:00:00
3635,customer3635@example.com,Customer 3635,France,2023-12-04,58,Enterprise,2023-12-04 00:00:00
3636,customer3636@example.com,Customer 3636,USA,2023-01-17,39,Business,2023-01-17 00:00:00
3637,customer3637@example.com,Customer 3637,France,2023-09-05,56,Enterprise,2023-09-05 00:00:00
3638,customer3638@example.com,Customer 3638,UK,2023-01-03,51,Enterprise,2023-01-03 00:00:00
3639,customer3639@example.com,Customer 3639,USA,2023-05-11,30,Enterprise,2023-05-11 00:00:00
3640,customer3640@example.com,Customer 3640,France,2023-01-16,19,Enterprise,2023-01-16 00:00:00
3641,customer3641@example.com,Customer 3641,UK,2023-09-20,31,Business,2023-09-20 00:00:00
3642,customer3642@example.com,Customer 3642,UK,2023-02-28,19,Business,2023-02-28 00:00:00
3643,customer3643@example.com,Customer 3643,UK,2023-03-12,23,Enterprise,2023-03-12 00:00:00
3644,customer3644@example.com,Customer 3644,UK,2023-12-21,35,Business,2023-12-21 00:00:00
3645,customer3645@example.com,Customer 3645,UK,2023-09-04,23,Business,2023-09-04 00:00:00
3646,customer3646@example.com,Customer 3646,France,2023-12-29,59,Business,2023-12-29 00:00:00
3647,customer3647@example.com,Customer 3647,Australia,2023-08-28,69,Business,2023-08-28 00:00:00
3648,customer3648@example.com,Customer 3648,France,2023-08-12,43,Individual,2023-08-12 00:00:00
3649,customer3649@example.com,Customer 3649,UK,2023-05-09,30,Enterprise,2023-05-09 00:00:00
3650,customer3650@example.com,Customer 3650,Germany,2023-05-24,24,Enterprise,2023-05-24 00:00:00
3651,customer3651@example.com,Customer 3651,Canada,2023-10-28,28,Individual,2023-10-28 00:00:00
3652,customer3652@example.com,Customer 3652,Germany,2023-09-07,74,Business,2023-09-07 00:00:00
3653,customer3653@example.com,Customer 3653,France,2023-08-05,65,Business,2023-08-05 00:00:00
3654,customer3654@example.com,Customer 3654,France,2023-06-13,24,Enterprise,2023-06-13 00:00:00
3655,customer3655@example.com,Customer 3655,Germany,2023-07-16,30,Enterprise,2023-07-16 00:00:00
3656,customer3656@example.com,Customer 3656,Canada,2023-06-30,75,Enterprise,2023-06-30 00:00:00
3657,customer3657@example.com,Customer 3657,Germany,2023-02-02,28,Individual,2023-02-02 00:00:00
3658,customer3658@example.com,Customer 3658,Canada,2023-09-19,55,Business,2023-09-19 00:00:00
3659,customer3659@example.com,Customer 3659,France,2023-05-31,70,Enterprise,2023-05-31 00:00:00
3660,customer3660@example.com,Customer 3660,Canada,2023-09-29,43,Individual,2023-09-29 00:00:00
3661,customer3661@example.com,Customer 3661,UK,2023-02-28,69,Business,2023-02-28 00:00:00
3662,customer3662@example.com,Customer 3662,UK,2023-08-08,40,Individual,2023-08-08 00:00:00
3663,customer3663@example.com,Customer 3663,UK,2023-02-07,60,Business,2023-02-07 00:00:00
3664,customer3664@example.com,Customer 3664,UK,2023-07-10,67,Business,2023-07-10 00:00:00
3665,customer3665@example.com,Customer 3665,USA,2023-03-04,38,Enterprise,2023-03-04 00:00:00
3666,customer3666@example.com,Customer 3666,Australia,2023-01-06,39,Individual,2023-01-06 00:00:00
3667,customer3667@example.com,Customer 3667,France,2023-08-27,68,Business,2023-08-27 00:00:00
3668,customer3668@example.com,Customer 3668,France,2023-04-30,22,Business,2023-04-30 00:00:00
3669,customer3669@example.com,Customer 3669,France,2023-05-26,31,Enterprise,2023-05-26 00:00:00
3670,customer3670@example.com,Customer 3670,USA,2023-04-22,53,Business,2023-04-22 00:00:00
3671,customer3671@example.com,Customer 3671,Australia,2023-11-08,22,Enterprise,2023-11-08 00:00:00
3672,customer3672@example.com,Customer 3672,Germany,2023-11-27,61,Business,2023-11-27 00:00:00
3673,customer3673@example.com,Customer 3673,Canada,2023-06-12,30,Individual,2023-06-12 00:00:00
3674,customer3674@example.com,Customer 3674,Germany,2023-01-26,49,Individual,2023-01-26 00:00:00
3675,customer3675@example.com,Customer 3675,Germany,2023-05-21,25,Individual,2023-05-21 00:00:00
3676,customer3676@example.com,Customer 3676,UK,2023-08-20,56,Business,2023-08-20 00:00:00
3677,customer3677@example.com,Customer 3677,Germany,2023-10-30,33,Enterprise,2023-10-30 00:00:00
3678,customer3678@example.com,Customer 3678,Canada,2023-01-11,19,Enterprise,2023-01-11 00:00:00
3679,customer3679@example.com,Customer 3679,USA,2023-10-22,47,Business,2023-10-22 00:00:00
3680,customer3680@example.com,Customer 3680,Germany,2023-03-09,20,Enterprise,2023-03-09 00:00:00
3681,customer3681@example.com,Customer 3681,USA,2023-09-28,39,Enterprise,2023-09-28 00:00:00
3682,customer3682@example.com,Customer 3682,USA,2023-01-09,48,Individual,2023-01-09 00:00:00
3683,customer3683@example.com,Customer 3683,Australia,2023-08-01,37,Business,2023-08-01 00:00:00
3684,customer3684@example.com,Customer 3684,Canada,2023-06-12,43,Individual,2023-06-12 00:00:00
3685,customer3685@example.com,Customer 3685,Canada,2023-10-12,49,Enterprise,2023-10-12 00:00:00
3686,customer3686@example.com,Customer 3686,Germany,2023-01-25,37,Enterprise,2023-01-25 00:00:00
3687,customer3687@example.com,Customer 3687,Germany,2023-08-21,72,Enterprise,2023-08-21 00:00:00
3688,customer3688@example.com,Customer 3688,Canada,2023-03-04,57,Individual,2023-03-04 00:00:00
3689,customer3689@example.com,Customer 3689,UK,2023-01-15,21,Individual,2023-01-15 00:00:00
3690,customer3690@example.com,Customer 3690,USA,2023-03-13,38,Enterprise,2023-03-13 00:00:00
3691,customer3691@example.com,Customer 3691,UK,2023-08-12,28,Individual,2023-08-12 00:00:00
3692,customer3692@example.com,Customer 3692,Australia,2023-04-08,75,Business,2023-04-08 00:00:00
3693,customer3693@example.com,Customer 3693,USA,2023-10-03,62,Individual,2023-10-03 00:00:00
3694,customer3694@example.com,Customer 3694,USA,2023-05-13,25,Individual,2023-05-13 00:00:00
3695,customer3695@example.com,Customer 3695,USA,2023-06-05,34,Business,2023-06-05 00:00:00
3696,customer3696@example.com,Customer 3696,France,2023-12-19,68,Business,2023-12-19 00:00:00
3697,customer3697@example.com,Customer 3697,Australia,2023-05-19,28,Individual,2023-05-19 00:00:00
3698,customer3698@example.com,Customer 3698,Germany,2023-10-26,25,Individual,2023-10-26 00:00:00
3699,customer3699@example.com,Customer 3699,UK,2023-06-13,66,Enterprise,2023-06-13 00:00:00
3700,customer3700@example.com,Customer 3700,Australia,2023-07-31,46,Enterprise,2023-07-31 00:00:00
3701,customer3701@example.com,Customer 3701,France,2023-03-04,51,Individual,2023-03-04 00:00:00
3702,customer3702@example.com,Customer 3702,Germany,2023-10-23,60,Business,2023-10-23 00:00:00
3703,customer3703@example.com,Customer 3703,Canada,2023-05-24,67,Enterprise,2023-05-24 00:00:00
3704,customer3704@example.com,Customer 3704,UK,2023-09-05,23,Business,2023-09-05 00:00:00
3705,customer3705@example.com,Customer 3705,Australia,2023-06-01,23,Business,2023-06-01 00:00:00
3706,customer3706@example.com,Customer 3706,UK,2023-10-13,60,Enterprise,2023-10-13 00:00:00
3707,customer3707@example.com,Customer 3707,Australia,2023-04-16,22,Individual,2023-04-16 00:00:00
3708,customer3708@example.com,Customer 3708,USA,2023-09-11,31,Individual,2023-09-11 00:00:00
3709,customer3709@example.com,Customer 3709,UK,2023-12-10,47,Business,2023-12-10 00:00:00
3710,customer3710@example.com,Customer 3710,Germany,2023-04-07,24,Business,2023-04-07 00:00:00
3711,customer3711@example.com,Customer 3711,France,2023-04-17,66,Enterprise,2023-04-17 00:00:00
3712,customer3712@example.com,Customer 3712,Canada,2023-09-21,66,Business,2023-09-21 00:00:00
3713,customer3713@example.com,Customer 3713,Germany,2023-12-29,59,Individual,2023-12-29 00:00:00
3714,customer3714@example.com,Customer 3714,USA,2023-09-16,26,Individual,2023-09-16 00:00:00
3715,customer3715@example.com,Customer 3715,Germany,2023-07-06,46,Enterprise,2023-07-06 00:00:00
3716,customer3716@example.com,Customer 3716,UK,2023-09-20,67,Business,2023-09-20 00:00:00
3717,customer3717@example.com,Customer 3717,USA,2023-04-07,35,Business,2023-04-07 00:00:00
3718,customer3718@example.com,Customer 3718,Australia,2023-03-26,37,Enterprise,2023-03-26 00:00:00
3719,customer3719@example.com,Customer 3719,USA,2023-11-28,27,Business,2023-11-28 00:00:00
3720,customer3720@example.com,Customer 3720,Australia,2023-02-24,25,Individual,2023-02-24 00:00:00
3721,customer3721@example.com,Customer 3721,Germany,2023-01-09,29,Business,2023-01-09 00:00:00
3722,customer3722@example.com,Customer 3722,Germany,2023-01-15,60,Enterprise,2023-01-15 00:00:00
3723,customer3723@example.com,Customer 3723,Canada,2023-08-20,34,Individual,2023-08-20 00:00:00
3724,customer3724@example.com,Customer 3724,USA,2023-10-09,40,Business,2023-10-09 00:00:00
3725,customer3725@example.com,Customer 3725,UK,2023-04-19,43,Enterprise,2023-04-19 00:00:00
3726,customer3726@example.com,Customer 3726,France,2023-08-09,39,Individual,2023-08-09 00:00:00
3727,customer3727@example.com,Customer 3727,Canada,2023-08-14,41,Individual,2023-08-14 00:00:00
3728,customer3728@example.com,Customer 3728,Australia,2023-01-26,42,Enterprise,2023-01-26 00:00:00
3729,customer3729@example.com,Customer 3729,UK,2023-08-05,36,Individual,2023-08-05 00:00:00
3730,customer3730@example.com,Customer 3730,UK,2023-07-26,56,Business,2023-07-26 00:00:00
3731,customer3731@example.com,Customer 3731,France,2023-09-29,49,Enterprise,2023-09-29 00:00:00
3732,customer3732@example.com,Customer 3732,USA,2023-08-10,61,Individual,2023-08-10 00:00:00
3733,customer3733@example.com,Customer 3733,UK,2023-11-27,25,Individual,2023-11-27 00:00:00
3734,customer3734@example.com,Customer 3734,USA,2023-02-28,75,Individual,2023-02-28 00:00:00
3735,customer3735@example.com,Customer 3735,Canada,2023-10-22,33,Individual,2023-10-22 00:00:00
3736,customer3736@example.com,Customer 3736,USA,2023-09-30,35,Individual,2023-09-30 00:00:00
3737,customer3737@example.com,Customer 3737,Australia,2023-11-14,63,Business,2023-11-14 00:00:00
3738,customer3738@example.com,Customer 3738,Germany,2023-07-20,24,Individual,2023-07-20 00:00:00
3739,customer3739@example.com,Customer 3739,Canada,2023-12-21,49,Individual,2023-12-21 00:00:00
3740,customer3740@example.com,Customer 3740,UK,2023-03-29,40,Enterprise,2023-03-29 00:00:00
3741,customer3741@example.com,Customer 3741,Australia,2023-05-28,56,Business,2023-05-28 00:00:00
3742,customer3742@example.com,Customer 3742,USA,2023-01-02,29,Enterprise,2023-01-02 00:00:00
3743,customer3743@example.com,Customer 3743,France,2023-12-25,48,Enterprise,2023-12-25 00:00:00
3744,customer3744@example.com,Customer 3744,Australia,2023-06-06,33,Individual,2023-06-06 00:00:00
3745,customer3745@example.com,Customer 3745,Australia,2023-06-11,22,Individual,2023-06-11 00:00:00
3746,customer3746@example.com,Customer 3746,Canada,2023-04-06,75,Business,2023-04-06 00:00:00
3747,customer3747@example.com,Customer 3747,USA,2023-03-14,60,Business,2023-03-14 00:00:00
3748,customer3748@example.com,Customer 3748,Canada,2023-08-08,19,Individual,2023-08-08 00:00:00
3749,customer3749@example.com,Customer 3749,USA,2023-05-16,28,Enterprise,2023-05-16 00:00:00
3750,customer3750@example.com,Customer 3750,France,2023-01-05,40,Business,2023-01-05 00:00:00
3751,customer3751@example.com,Customer 3751,USA,2023-10-26,49,Individual,2023-10-26 00:00:00
3752,customer3752@example.com,Customer 3752,USA,2023-08-30,20,Individual,2023-08-30 00:00:00
3753,customer3753@example.com,Customer 3753,Australia,2023-10-18,36,Individual,2023-10-18 00:00:00
3754,customer3754@example.com,Customer 3754,France,2023-09-26,28,Individual,2023-09-26 00:00:00
3755,customer3755@example.com,Customer 3755,USA,2023-02-18,37,Enterprise,2023-02-18 00:00:00
3756,customer3756@example.com,Customer 3756,Germany,2023-06-21,49,Enterprise,2023-06-21 00:00:00
3757,customer3757@example.com,Customer 3757,France,2023-06-29,34,Enterprise,2023-06-29 00:00:00
3758,customer3758@example.com,Customer 3758,Canada,2023-09-07,41,Business,2023-09-07 00:00:00
3759,customer3759@example.com,Customer 3759,Canada,2023-01-07,37,Enterprise,2023-01-07 00:00:00
3760,customer3760@example.com,Customer 3760,France,2023-06-20,67,Enterprise,2023-06-20 00:00:00
3761,customer3761@example.com,Customer 3761,Germany,2023-11-02,25,Business,2023-11-02 00:00:00
3762,customer3762@example.com,Customer 3762,France,2023-12-18,64,Enterprise,2023-12-18 00:00:00
3763,customer3763@example.com,Customer 3763,UK,2023-01-11,44,Individual,2023-01-11 00:00:00
3764,customer3764@example.com,Customer 3764,UK,2023-12-04,40,Business,2023-12-04 00:00:00
3765,customer3765@example.com,Customer 3765,UK,2023-01-16,54,Enterprise,2023-01-16 00:00:00
3766,customer3766@example.com,Customer 3766,Germany,2023-12-23,41,Individual,2023-12-23 00:00:00
3767,customer3767@example.com,Customer 3767,UK,2023-02-15,42,Enterprise,2023-02-15 00:00:00
3768,customer3768@example.com,Customer 3768,Canada,2023-02-25,74,Enterprise,2023-02-25 00:00:00
3769,customer3769@example.com,Customer 3769,France,2023-12-14,75,Business,2023-12-14 00:00:00
3770,customer3770@example.com,Customer 3770,UK,2023-09-27,34,Enterprise,2023-09-27 00:00:00
3771,customer3771@example.com,Customer 3771,Canada,2023-06-28,43,Enterprise,2023-06-28 00:00:00
3772,customer3772@example.com,Customer 3772,Canada,2023-08-02,37,Individual,2023-08-02 00:00:00
3773,customer3773@example.com,Customer 3773,France,2023-01-22,51,Enterprise,2023-01-22 00:00:00
3774,customer3774@example.com,Customer 3774,France,2023-06-25,25,Business,2023-06-25 00:00:00
3775,customer3775@example.com,Customer 3775,France,2023-08-21,68,Business,2023-08-21 00:00:00
3776,customer3776@example.com,Customer 3776,USA,2023-05-28,18,Business,2023-05-28 00:00:00
3777,customer3777@example.com,Customer 3777,UK,2023-12-17,47,Enterprise,2023-12-17 00:00:00
3778,customer3778@example.com,Customer 3778,France,2023-03-18,36,Enterprise,2023-03-18 00:00:00
3779,customer3779@example.com,Customer 3779,Australia,2023-10-13,28,Business,2023-10-13 00:00:00
3780,customer3780@example.com,Customer 3780,Canada,2023-09-07,22,Business,2023-09-07 00:00:00
3781,customer3781@example.com,Customer 3781,Germany,2023-01-08,20,Individual,2023-01-08 00:00:00
3782,customer3782@example.com,Customer 3782,France,2023-05-25,25,Individual,2023-05-25 00:00:00
3783,customer3783@example.com,Customer 3783,Canada,2023-09-08,18,Business,2023-09-08 00:00:00
3784,customer3784@example.com,Customer 3784,Australia,2023-06-30,71,Individual,2023-06-30 00:00:00
3785,customer3785@example.com,Customer 3785,Canada,2023-01-26,26,Business,2023-01-26 00:00:00
3786,customer3786@example.com,Customer 3786,France,2023-05-26,60,Enterprise,2023-05-26 00:00:00
3787,customer3787@example.com,Customer 3787,USA,2023-03-21,63,Business,2023-03-21 00:00:00
3788,customer3788@example.com,Customer 3788,Australia,2023-03-15,30,Business,2023-03-15 00:00:00
3789,customer3789@example.com,Customer 3789,USA,2023-10-27,36,Individual,2023-10-27 00:00:00
3790,customer3790@example.com,Customer 3790,Germany,2023-01-17,40,Individual,2023-01-17 00:00:00
3791,customer3791@example.com,Customer 3791,Australia,2023-12-14,42,Business,2023-12-14 00:00:00
3792,customer3792@example.com,Customer 3792,USA,2023-07-24,75,Business,2023-07-24 00:00:00
3793,customer3793@example.com,Customer 3793,France,2023-06-04,37,Individual,2023-06-04 00:00:00
3794,customer3794@example.com,Customer 3794,Germany,2023-10-16,61,Business,2023-10-16 00:00:00
3795,customer3795@example.com,Customer 3795,UK,2023-10-24,61,Individual,2023-10-24 00:00:00
3796,customer3796@example.com,Customer 3796,UK,2023-05-09,44,Enterprise,2023-05-09 00:00:00
3797,customer3797@example.com,Customer 3797,Canada,2023-04-13,37,Individual,2023-04-13 00:00:00
3798,customer3798@example.com,Customer 3798,France,2023-06-02,58,Business,2023-06-02 00:00:00
3799,customer3799@example.com,Customer 3799,UK,2023-10-07,42,Business,2023-10-07 00:00:00
3800,customer3800@example.com,Customer 3800,UK,2023-02-19,51,Business,2023-02-19 00:00:00
3801,customer3801@example.com,Customer 3801,Canada,2023-12-22,50,Enterprise,2023-12-22 00:00:00
3802,customer3802@example.com,Customer 3802,Canada,2023-12-31,47,Business,2023-12-31 00:00:00
3803,customer3803@example.com,Customer 3803,Germany,2023-08-07,44,Business,2023-08-07 00:00:00
3804,customer3804@example.com,Customer 3804,USA,2023-08-25,53,Individual,2023-08-25 00:00:00
3805,customer3805@example.com,Customer 3805,USA,2023-08-04,66,Individual,2023-08-04 00:00:00
3806,customer3806@example.com,Customer 3806,Canada,2023-11-11,68,Individual,2023-11-11 00:00:00
3807,customer3807@example.com,Customer 3807,France,2023-10-25,41,Individual,2023-10-25 00:00:00
3808,customer3808@example.com,Customer 3808,France,2023-11-14,75,Enterprise,2023-11-14 00:00:00
3809,customer3809@example.com,Customer 3809,USA,2023-05-31,66,Business,2023-05-31 00:00:00
3810,customer3810@example.com,Customer 3810,Germany,2023-03-06,60,Individual,2023-03-06 00:00:00
3811,customer3811@example.com,Customer 3811,France,2023-08-25,47,Individual,2023-08-25 00:00:00
3812,customer3812@example.com,Customer 3812,USA,2023-02-13,35,Enterprise,2023-02-13 00:00:00
3813,customer3813@example.com,Customer 3813,Canada,2023-02-24,56,Individual,2023-02-24 00:00:00
3814,customer3814@example.com,Customer 3814,France,2023-05-29,48,Enterprise,2023-05-29 00:00:00
3815,customer3815@example.com,Customer 3815,USA,2023-06-19,25,Enterprise,2023-06-19 00:00:00
3816,customer3816@example.com,Customer 3816,Australia,2023-10-27,50,Enterprise,2023-10-27 00:00:00
3817,customer3817@example.com,Customer 3817,Australia,2023-01-28,31,Enterprise,2023-01-28 00:00:00
3818,customer3818@example.com,Customer 3818,France,2023-03-15,65,Business,2023-03-15 00:00:00
3819,customer3819@example.com,Customer 3819,UK,2023-03-11,75,Enterprise,2023-03-11 00:00:00
3820,customer3820@example.com,Customer 3820,UK,2023-11-24,37,Enterprise,2023-11-24 00:00:00
3821,customer3821@example.com,Customer 3821,Australia,2023-06-09,18,Business,2023-06-09 00:00:00
3822,customer3822@example.com,Customer 3822,Australia,2023-11-16,30,Individual,2023-11-16 00:00:00
3823,customer3823@example.com,Customer 3823,USA,2023-02-04,27,Enterprise,2023-02-04 00:00:00
3824,customer3824@example.com,Customer 3824,France,2023-03-03,24,Individual,2023-03-03 00:00:00
3825,customer3825@example.com,Customer 3825,USA,2023-04-15,48,Individual,2023-04-15 00:00:00
3826,customer3826@example.com,Customer 3826,Germany,2023-09-16,43,Individual,2023-09-16 00:00:00
3827,customer3827@example.com,Customer 3827,Canada,2023-03-04,43,Business,2023-03-04 00:00:00
3828,customer3828@example.com,Customer 3828,UK,2023-04-05,71,Enterprise,2023-04-05 00:00:00
3829,customer3829@example.com,Customer 3829,France,2023-05-14,61,Business,2023-05-14 00:00:00
3830,customer3830@example.com,Customer 3830,France,2023-12-03,25,Business,2023-12-03 00:00:00
3831,customer3831@example.com,Customer 3831,Australia,2023-03-16,19,Individual,2023-03-16 00:00:00
3832,customer3832@example.com,Customer 3832,Australia,2023-03-14,60,Individual,2023-03-14 00:00:00
3833,customer3833@example.com,Customer 3833,France,2023-03-29,65,Enterprise,2023-03-29 00:00:00
3834,customer3834@example.com,Customer 3834,UK,2023-10-07,48,Business,2023-10-07 00:00:00
3835,customer3835@example.com,Customer 3835,Canada,2023-05-29,60,Individual,2023-05-29 00:00:00
3836,customer3836@example.com,Customer 3836,Germany,2023-10-29,41,Enterprise,2023-10-29 00:00:00
3837,customer3837@example.com,Customer 3837,Germany,2023-05-21,42,Enterprise,2023-05-21 00:00:00
3838,customer3838@example.com,Customer 3838,Germany,2023-02-24,44,Business,2023-02-24 00:00:00
3839,customer3839@example.com,Customer 3839,USA,2023-03-17,36,Business,2023-03-17 00:00:00
3840,customer3840@example.com,Customer 3840,France,2023-03-03,42,Individual,2023-03-03 00:00:00
3841,customer3841@example.com,Customer 3841,Canada,2023-10-25,20,Enterprise,2023-10-25 00:00:00
3842,customer3842@example.com,Customer 3842,Australia,2023-11-30,57,Business,2023-11-30 00:00:00
3843,customer3843@example.com,Customer 3843,Canada,2023-01-22,26,Business,2023-01-22 00:00:00
3844,customer3844@example.com,Customer 3844,Canada,2023-08-23,18,Individual,2023-08-23 00:00:00
3845,customer3845@example.com,Customer 3845,France,2023-07-03,72,Enterprise,2023-07-03 00:00:00
3846,customer3846@example.com,Customer 3846,Canada,2023-04-18,75,Enterprise,2023-04-18 00:00:00
3847,customer3847@example.com,Customer 3847,Germany,2023-09-26,50,Individual,2023-09-26 00:00:00
3848,customer3848@example.com,Customer 3848,Australia,2023-03-31,27,Business,2023-03-31 00:00:00
3849,customer3849@example.com,Customer 3849,Australia,2023-12-02,54,Business,2023-12-02 00:00:00
3850,customer3850@example.com,Customer 3850,Australia,2023-08-24,72,Individual,2023-08-24 00:00:00
3851,customer3851@example.com,Customer 3851,Australia,2023-05-23,37,Business,2023-05-23 00:00:00
3852,customer3852@example.com,Customer 3852,Australia,2023-02-04,48,Business,2023-02-04 00:00:00
3853,customer3853@example.com,Customer 3853,France,2023-08-30,60,Individual,2023-08-30 00:00:00
3854,customer3854@example.com,Customer 3854,Australia,2023-10-22,50,Enterprise,2023-10-22 00:00:00
3855,customer3855@example.com,Customer 3855,Canada,2023-09-27,26,Enterprise,2023-09-27 00:00:00
3856,customer3856@example.com,Customer 3856,France,2023-06-15,55,Business,2023-06-15 00:00:00
3857,customer3857@example.com,Customer 3857,France,2023-10-27,71,Business,2023-10-27 00:00:00
3858,customer3858@example.com,Customer 3858,USA,2023-02-04,19,Enterprise,2023-02-04 00:00:00
3859,customer3859@example.com,Customer 3859,UK,2023-03-23,24,Enterprise,2023-03-23 00:00:00
3860,customer3860@example.com,Customer 3860,Germany,2023-02-24,61,Business,2023-02-24 00:00:00
3861,customer3861@example.com,Customer 3861,UK,2023-06-15,67,Enterprise,2023-06-15 00:00:00
3862,customer3862@example.com,Customer 3862,USA,2023-05-02,75,Individual,2023-05-02 00:00:00
3863,customer3863@example.com,Customer 3863,Germany,2023-07-16,22,Individual,2023-07-16 00:00:00
3864,customer3864@example.com,Customer 3864,Canada,2023-11-10,25,Individual,2023-11-10 00:00:00
3865,customer3865@example.com,Customer 3865,Germany,2023-02-07,66,Business,2023-02-07 00:00:00
3866,customer3866@example.com,Customer 3866,Australia,2023-11-07,71,Individual,2023-11-07 00:00:00
3867,customer3867@example.com,Customer 3867,Canada,2023-03-31,24,Enterprise,2023-03-31 00:00:00
3868,customer3868@example.com,Customer 3868,Germany,2023-08-19,26,Enterprise,2023-08-19 00:00:00
3869,customer3869@example.com,Customer 3869,France,2023-10-21,30,Individual,2023-10-21 00:00:00
3870,customer3870@example.com,Customer 3870,Germany,2023-05-10,46,Enterprise,2023-05-10 00:00:00
3871,customer3871@example.com,Customer 3871,UK,2023-05-27,30,Enterprise,2023-05-27 00:00:00
3872,customer3872@example.com,Customer 3872,Germany,2023-03-24,70,Enterprise,2023-03-24 00:00:00
3873,customer3873@example.com,Customer 3873,USA,2023-04-09,55,Individual,2023-04-09 00:00:00
3874,customer3874@example.com,Customer 3874,Australia,2023-11-19,24,Individual,2023-11-19 00:00:00
3875,customer3875@example.com,Customer 3875,UK,2023-01-18,75,Individual,2023-01-18 00:00:00
3876,customer3876@example.com,Customer 3876,Germany,2023-07-04,54,Enterprise,2023-07-04 00:00:00
3877,customer3877@example.com,Customer 3877,Canada,2023-02-06,29,Enterprise,2023-02-06 00:00:00
3878,customer3878@example.com,Customer 3878,France,2023-11-25,49,Individual,2023-11-25 00:00:00
3879,customer3879@example.com,Customer 3879,France,2023-04-17,70,Business,2023-04-17 00:00:00
3880,customer3880@example.com,Customer 3880,Canada,2023-09-14,40,Enterprise,2023-09-14 00:00:00
3881,customer3881@example.com,Customer 3881,UK,2023-10-14,69,Individual,2023-10-14 00:00:00
3882,customer3882@example.com,Customer 3882,Germany,2023-08-13,58,Business,2023-08-13 00:00:00
3883,customer3883@example.com,Customer 3883,France,2023-02-06,23,Individual,2023-02-06 00:00:00
3884,customer3884@example.com,Customer 3884,Canada,2023-09-22,24,Individual,2023-09-22 00:00:00
3885,customer3885@example.com,Customer 3885,UK,2023-09-13,21,Enterprise,2023-09-13 00:00:00
3886,customer3886@example.com,Customer 3886,Canada,2023-10-04,19,Individual,2023-10-04 00:00:00
3887,customer3887@example.com,Customer 3887,Canada,2023-05-29,42,Enterprise,2023-05-29 00:00:00
3888,customer3888@example.com,Customer 3888,USA,2023-07-03,73,Individual,2023-07-03 00:00:00
3889,customer3889@example.com,Customer 3889,USA,2023-05-28,52,Enterprise,2023-05-28 00:00:00
3890,customer3890@example.com,Customer 3890,France,2023-05-04,57,Enterprise,2023-05-04 00:00:00
3891,customer3891@example.com,Customer 3891,Germany,2023-06-09,57,Individual,2023-06-09 00:00:00
3892,customer3892@example.com,Customer 3892,Australia,2023-10-07,75,Individual,2023-10-07 00:00:00
3893,customer3893@example.com,Customer 3893,Germany,2023-10-26,34,Enterprise,2023-10-26 00:00:00
3894,customer3894@example.com,Customer 3894,USA,2023-01-16,39,Business,2023-01-16 00:00:00
3895,customer3895@example.com,Customer 3895,UK,2023-05-14,39,Individual,2023-05-14 00:00:00
3896,customer3896@example.com,Customer 3896,UK,2023-03-13,53,Enterprise,2023-03-13 00:00:00
3897,customer3897@example.com,Customer 3897,Australia,2023-06-18,74,Individual,2023-06-18 00:00:00
3898,customer3898@example.com,Customer 3898,Germany,2023-05-01,22,Enterprise,2023-05-01 00:00:00
3899,customer3899@example.com,Customer 3899,Australia,2023-11-09,71,Individual,2023-11-09 00:00:00
3900,customer3900@example.com,Customer 3900,USA,2023-06-27,44,Enterprise,2023-06-27 00:00:00
3901,customer3901@example.com,Customer 3901,USA,2023-11-10,74,Enterprise,2023-11-10 00:00:00
3902,customer3902@example.com,Customer 3902,UK,2023-09-03,35,Enterprise,2023-09-03 00:00:00
3903,customer3903@example.com,Customer 3903,USA,2023-01-22,20,Business,2023-01-22 00:00:00
3904,customer3904@example.com,Customer 3904,UK,2023-09-17,59,Business,2023-09-17 00:00:00
